Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000016605.1,Metallosphaera sedula DSM 5348,0.476452407,0.397452229,0.413305025,0.4009908,0.404670913,0.418117481,0.42661005,0.4482661,0.443029016,0.450672328,0.463269639,0.45378627,0.464401982,0.465392781,0.452653928,0.469497523,0.464968153,0.468506723,0.466383581,0.468789809,0.461004954,0.470629866,0.456334041,0.462986553,0.458457183,0.465392781,0.471762208,0.469780609,0.466666667
GCF_000015945.1,Staphylothermus marinus F1,0.363345249,0.402642276,0.346544715,0.335162602,0.330284553,0.328455285,0.328455285,0.337601626,0.335569106,0.347357724,0.342479675,0.367073171,0.356504065,0.353658537,0.355081301,0.363211382,0.365447154,0.348373984,0.362601626,0.354878049,0.351626016,0.349593496,0.342073171,0.344512195,0.357317073,0.363821138,0.357926829,0.358333333,0.360365854
GCF_000016125.1,Methanococcus maripaludis C5,0.339599789,0.287165775,0.273796791,0.284848485,0.29714795,0.290909091,0.304991087,0.332085561,0.339037433,0.337611408,0.356327986,0.341354724,0.335294118,0.337611408,0.332976827,0.346702317,0.348128342,0.353475936,0.348663102,0.338680927,0.358110517,0.340285205,0.342959002,0.345276292,0.350802139,0.330481283,0.340641711,0.340819964,0.349376114
GCF_000017165.1,Methanococcus vannielii SB,0.323352527,0.278647343,0.258937198,0.271111111,0.2952657,0.271111111,0.281932367,0.324057971,0.321932367,0.327922705,0.329661836,0.325990338,0.320193237,0.31826087,0.314975845,0.320386473,0.333333333,0.33294686,0.333333333,0.324251208,0.330048309,0.322898551,0.32115942,0.323091787,0.328888889,0.313043478,0.327536232,0.328888889,0.329468599
GCF_000281695.1,Natrinema sp. J7-2,0.651433418,0.554639723,0.595054507,0.582380573,0.594256847,0.604803687,0.631924134,0.638216786,0.651599752,0.635114774,0.649915803,0.649206771,0.648409111,0.643534521,0.640875654,0.642641844,0.647512636,0.645118383,0.648754101,0.649197482,0.65238982,0.649818214,0.656202891,0.654961426,0.652744524,0.65487275,0.650971003,0.650971003,0.648931453
GCF_000015765.1,Methanocorpusculum labreanum Z,0.519251193,0.400516796,0.405869324,0.396271687,0.42155777,0.42469546,0.453672942,0.46271687,0.480989295,0.495939461,0.49852344,0.517534145,0.503875969,0.488002953,0.49981543,0.510335917,0.505537099,0.506090808,0.489848653,0.509597638,0.513104467,0.511074197,0.50147656,0.508859358,0.508674788,0.510335917,0.511443337,0.515134736,0.493724622
GCF_000015805.1,Pyrobaculum calidifontis JCM 11548,0.584351714,0.518762826,0.507475814,0.514658458,0.498827323,0.516857227,0.537232483,0.546613896,0.572705951,0.569334506,0.567135737,0.581647611,0.575784227,0.574171797,0.558047493,0.572852536,0.570067429,0.578129581,0.557754324,0.579009088,0.569187921,0.571093521,0.581207857,0.576956904,0.58545881,0.579448842,0.582527118,0.587510994,0.586338317
GCF_000015145.1,Hyperthermus butylicus DSM 5456,0.540394334,0.608075117,0.554553991,0.540469484,0.541596244,0.547981221,0.514741784,0.51943662,0.526948357,0.536150235,0.53370892,0.535399061,0.538215962,0.52056338,0.530140845,0.523943662,0.534084507,0.531830986,0.544788732,0.546666667,0.537276995,0.535774648,0.53971831,0.539342723,0.538215962,0.54629108,0.547605634,0.533896714,0.530439684
GCF_000022205.1,Halorubrum lacusprofundi ATCC 49239,0.656518152,0.557547343,0.584758228,0.596433168,0.594043023,0.613256113,0.637617209,0.644787645,0.650763008,0.642765214,0.650119507,0.647361647,0.655359441,0.654991726,0.65471594,0.656462585,0.652050009,0.664644236,0.649108292,0.661978305,0.660047803,0.654899798,0.661334804,0.663816092,0.654249448,0.665470604,0.653141963,0.660686356,0.65443003
GCF_000017185.1,Methanococcus aeolicus Nankai-3,0.319043077,0.260279965,0.229002625,0.235783027,0.252843395,0.250218723,0.270341207,0.295275591,0.287401575,0.314523185,0.306867892,0.294181977,0.314085739,0.314741907,0.302930884,0.310367454,0.308836395,0.308180227,0.320647419,0.304024497,0.312773403,0.312773403,0.311242345,0.334645669,0.311898513,0.298775153,0.314741907,0.302930884,0.307086614
GCF_000022485.1,Sulfolobus islandicus Y.N.15.51,0.359141874,0.346891948,0.332811848,0.340738423,0.327492699,0.33135169,0.347934919,0.357217355,0.349916562,0.360241969,0.359616187,0.346579057,0.352836879,0.358677514,0.359303296,0.356800167,0.351376721,0.34470171,0.349603671,0.358260325,0.357530246,0.352523988,0.361928616,0.36255479,0.348883323,0.346378627,0.356613425,0.3463868,0.356829574
GCF_000016525.1,Methanobrevibacter smithii ATCC 35061,0.329082728,0.256120527,0.229378531,0.241996234,0.255367232,0.24519774,0.27740113,0.302824859,0.305084746,0.298681733,0.303766478,0.307532957,0.303766478,0.324105461,0.316760829,0.302071563,0.331638418,0.320903955,0.313925005,0.313736574,0.315809308,0.334087055,0.328434144,0.322027511,0.315432448,0.321085359,0.310721688,0.319954777,0.303561334
GCF_000024305.1,Sulfolobus islandicus L.D.8.5,0.358268048,0.348982272,0.340446487,0.342087984,0.327423944,0.33147297,0.344604946,0.350404903,0.350404903,0.356642591,0.350404903,0.345042679,0.34471438,0.357846356,0.353140731,0.352374699,0.348106807,0.349091705,0.349748304,0.355985993,0.358174655,0.351170935,0.361567083,0.360910484,0.347450208,0.350842635,0.359597286,0.343404488,0.356650246
GCF_000022445.1,Sulfolobus islandicus M.16.4,0.356785618,0.335231317,0.331079478,0.330367734,0.321708185,0.321352313,0.342467378,0.341162515,0.354211151,0.353024911,0.344365362,0.346619217,0.343179122,0.353380783,0.347805457,0.346737841,0.34400949,0.348873072,0.347212337,0.35599051,0.348398577,0.347568209,0.356465006,0.357532622,0.346026097,0.346742613,0.352089269,0.342355176,0.354945968
GCF_000022405.1,Sulfolobus islandicus M.14.25,0.357819589,0.339633648,0.335550111,0.332749971,0.320382686,0.321666083,0.345817291,0.347567378,0.353401003,0.357367868,0.352700968,0.347217361,0.344300548,0.351884261,0.343250496,0.346984016,0.349434138,0.350250846,0.349317466,0.354684401,0.356551161,0.347800723,0.360168008,0.362618131,0.347800723,0.347689076,0.353641457,0.340455342,0.359136019
GCF_000022425.1,Sulfolobus islandicus M.16.27,0.357355947,0.340464688,0.335863814,0.32942259,0.318380492,0.326777088,0.344720497,0.347020934,0.35173683,0.357487923,0.347020934,0.348056131,0.340234645,0.351621808,0.343570278,0.345985737,0.348286174,0.34989648,0.353117092,0.354612376,0.350586611,0.34679089,0.358753163,0.360823556,0.347020934,0.348516218,0.353462158,0.341844951,0.359328272
GCF_000022385.1,Sulfolobus islandicus L.S.2.15,0.356525438,0.342443201,0.335747997,0.339699265,0.330589397,0.332016244,0.344967622,0.349906706,0.347711557,0.353418944,0.350016464,0.348918889,0.349906706,0.355943365,0.350455493,0.3527604,0.346723741,0.353089672,0.344748107,0.357809242,0.35188234,0.345296894,0.356711667,0.360114148,0.348370102,0.351662825,0.35704094,0.339481774,0.355738605
GCF_000018465.1,Nitrosopumilus maritimus SCM1,0.346003661,0.353073593,0.294545455,0.316017316,0.320692641,0.321731602,0.322077922,0.33974026,0.321558442,0.346839827,0.337835498,0.352727273,0.345281385,0.341818182,0.341471861,0.347359307,0.343722944,0.337835498,0.348051948,0.347705628,0.341645022,0.349090909,0.344935065,0.352727273,0.338874459,0.355497835,0.339047619,0.347705628,0.342510823
GCF_000022465.1,Sulfolobus islandicus Y.G.57.14,0.359424756,0.347748352,0.334450777,0.342831601,0.327634373,0.329422282,0.347301374,0.354341267,0.348083585,0.357470108,0.354788244,0.342496368,0.352218125,0.355570455,0.353000335,0.351771148,0.348754051,0.343390323,0.348418818,0.352441614,0.357358364,0.350877193,0.357470108,0.361492904,0.349765258,0.344846859,0.359937402,0.346080734,0.354914458
GCF_000025665.1,Aciduliprofundum boonei T469,0.395340248,0.353991823,0.368840112,0.347536045,0.349903163,0.353561437,0.377663008,0.39853669,0.394017646,0.391435335,0.385194749,0.412524209,0.404562083,0.415752098,0.39767592,0.406714009,0.386485905,0.389713794,0.400043039,0.398106305,0.394448031,0.393156875,0.392511298,0.391004949,0.393802453,0.389283409,0.411017861,0.38691629,0.404131698
GCF_000019805.1,Pyrobaculum neutrophilum V24Sta,0.612121766,0.548078509,0.544285007,0.546594095,0.537192809,0.551872011,0.567870691,0.584364176,0.600197922,0.600692726,0.60217714,0.60827973,0.605145967,0.615042058,0.598548573,0.603001814,0.593930397,0.60761999,0.594260267,0.601022596,0.592610919,0.599868052,0.595414811,0.599538182,0.603331684,0.603166749,0.604321293,0.614712189,0.616691407
GCF_000017945.1,Ignicoccus hospitalis KIN4/I,0.567092092,0.547135769,0.567884529,0.555480379,0.553676139,0.560667569,0.564727109,0.552097429,0.546910239,0.551420839,0.556382499,0.566080289,0.559088859,0.560442039,0.562246279,0.563373929,0.558637799,0.552097429,0.558186739,0.564727109,0.569237709,0.558412269,0.574199369,0.569914299,0.548037889,0.565403699,0.560667569,0.569237709,0.564727109
GCF_000017625.1,Methanoregula boonei 6A8,0.56099501,0.476875916,0.487671598,0.479274957,0.488471278,0.488204718,0.510195922,0.534586166,0.525389844,0.536718646,0.534053045,0.546181527,0.545648407,0.551779288,0.549913368,0.544715447,0.550713048,0.550713048,0.551912568,0.558976409,0.5484,0.5608,0.569066667,0.563466667,0.5592,0.552666667,0.547066667,0.556889422,0.563517481
GCF_000172995.2,Halogeometricum borinquense DSM 11551,0.613282799,0.536340206,0.562371134,0.56185567,0.575859107,0.585824742,0.593900344,0.603608247,0.621391753,0.610824742,0.612113402,0.610137457,0.615721649,0.615206186,0.611669674,0.618458366,0.614763255,0.61244307,0.618200567,0.616825642,0.615106986,0.614148186,0.616554925,0.612243143,0.617401771,0.621442696,0.611111111,0.624441004,0.618335053
GCF_000069025.1,Halobacterium salinarum R1,0.671246924,0.581409331,0.611351611,0.605940356,0.596681097,0.629268879,0.645021645,0.644059644,0.666907167,0.660894661,0.64983165,0.661736412,0.656325156,0.655964406,0.657888408,0.662217412,0.667027417,0.657768158,0.65993266,0.667508418,0.672558923,0.674723425,0.667147667,0.668230482,0.666546373,0.664982557,0.666546373,0.661133165,0.661854926
GCF_000023965.1,Halomicrobium mukohataei DSM 12286,0.668421247,0.564208456,0.599901672,0.599115044,0.606686332,0.634218289,0.638249754,0.648377581,0.659292035,0.66086529,0.655555556,0.663421829,0.65840708,0.655063913,0.667748279,0.663225172,0.65712881,0.662831858,0.657423795,0.665388397,0.669813176,0.66922396,0.663224157,0.672568113,0.664108619,0.667355372,0.662239276,0.665682512,0.663222124
GCF_029633915.1,Methanomicrobium antiquum,0.396,0.341112071,0.324690291,0.307692308,0.333909536,0.346441948,0.351627773,0.363007779,0.373667531,0.377700951,0.381878421,0.409104005,0.379861711,0.4082397,0.399164506,0.400172861,0.392394123,0.393114376,0.401613368,0.400172861,0.405502737,0.407087295,0.402621723,0.397291847,0.405790838,0.394698934,0.397147796,0.400605013,0.392970326
GCF_000020905.1,Desulfurococcus amylolyticus 1221n,0.45864825,0.462179042,0.451769604,0.423548462,0.402729586,0.41221374,0.431644691,0.425399028,0.436271108,0.455702059,0.430719408,0.456858663,0.449919038,0.448762433,0.435808466,0.460097155,0.441822808,0.459634513,0.454776775,0.445986583,0.45593338,0.460791117,0.444367337,0.461253759,0.44783715,0.442054129,0.452463567,0.443673375,0.465186213
GCF_000023945.1,Halorhabdus utahensis DSM 12940,0.64150387,0.553450759,0.578265204,0.586130497,0.58590894,0.606070677,0.619696466,0.636756397,0.642960009,0.640190539,0.636977955,0.638418079,0.64827739,0.636202504,0.630552786,0.64650493,0.640965991,0.636424061,0.644178575,0.646615708,0.646061815,0.644289354,0.641843972,0.649601064,0.641289894,0.645826405,0.644052766,0.635960537,0.639175258
GCF_000021965.1,Methanosphaerula palustris E1-9c,0.574313168,0.441079812,0.474530516,0.466431925,0.486737089,0.477816901,0.496361502,0.51842723,0.529342723,0.539671362,0.545657277,0.544835681,0.557042254,0.556220657,0.556103286,0.557981221,0.552189738,0.552189738,0.565574733,0.554028659,0.561626131,0.561978616,0.557983786,0.571260721,0.565855951,0.564446011,0.567500881,0.562529384,0.565937941
GCF_000306765.2,Haloferax mediterranei ATCC 33500,0.618003876,0.532575953,0.56622773,0.565453137,0.567174456,0.586969619,0.592477838,0.610465617,0.620879594,0.609002496,0.619072209,0.616145968,0.621482055,0.61313366,0.617350891,0.619760737,0.61864188,0.626215681,0.611326276,0.618900077,0.618727946,0.620018935,0.621223857,0.624472574,0.618186515,0.620241171,0.617312661,0.62229689,0.616942434
GCF_000969885.1,Methanosarcina thermophila TM-1,0.442266611,0.369412051,0.36345967,0.350461613,0.362244898,0.359086492,0.381924198,0.389334305,0.412293489,0.410228377,0.415573372,0.426870748,0.429543246,0.412050534,0.43148688,0.433102443,0.42702637,0.425932677,0.429335278,0.432494835,0.435654393,0.439421558,0.442216551,0.436907367,0.441040603,0.44456601,0.437150498,0.437150498,0.435121002
GCF_946463545.1,Methanothermococcus thermolithotrophicus DSM 2095,0.342323893,0.303210464,0.286365438,0.267934998,0.292112564,0.287950852,0.296868807,0.316091954,0.328180737,0.346611177,0.33908046,0.328180737,0.337891399,0.331351566,0.33353151,0.331350387,0.33234186,0.334721396,0.342256593,0.338092405,0.349395201,0.337497521,0.342653183,0.346619076,0.353769841,0.326388889,0.341666667,0.331944444,0.335912698
GCF_019175345.1,Saccharolobus shibatae B12,0.36089916,0.345130845,0.336336336,0.333118833,0.328399828,0.324967825,0.353389103,0.345774346,0.356713857,0.361540112,0.352316602,0.346203346,0.350707851,0.348991849,0.34984985,0.359073359,0.352316602,0.34963535,0.357035607,0.354247104,0.351780352,0.355426855,0.36014586,0.359287859,0.353174603,0.343093093,0.362612613,0.34792874,0.361987551
GCF_000246985.2,Thermococcus litoralis DSM 5473,0.438129241,0.411422385,0.402760861,0.395317364,0.393828664,0.394234673,0.404790905,0.413993775,0.417918528,0.424143998,0.416429828,0.426850724,0.419001218,0.433211531,0.425768034,0.420354581,0.423061307,0.449587224,0.429963459,0.431181486,0.423737989,0.434835566,0.423061307,0.43470023,0.432805522,0.43104615,0.434429557,0.427836447,0.426753317
GCF_000018365.1,Thermococcus onnurineus NA1,0.524350788,0.490939318,0.495095594,0.465004156,0.462842893,0.471654198,0.476974231,0.482959268,0.500581879,0.496093101,0.49443059,0.50241064,0.50074813,0.506733167,0.504405653,0.51837074,0.50872818,0.520698254,0.511720698,0.507065669,0.525852037,0.519534497,0.510723192,0.511055694,0.508483034,0.508649368,0.51330672,0.52162342,0.502162342
GCF_000215995.1,Pyrococcus yayanosii CH1,0.523907505,0.50397878,0.508222812,0.487002653,0.483289125,0.47285588,0.479575597,0.497259063,0.506454465,0.510167993,0.497082228,0.510167993,0.505393457,0.514412025,0.509460654,0.520778073,0.510875332,0.516534041,0.509814324,0.523076923,0.518125553,0.527954706,0.509907997,0.511677282,0.521231423,0.523177636,0.528131635,0.51433121,0.514508139
GCF_013388255.1,Methanolobus zinderi,0.459282379,0.37023045,0.366452588,0.345800277,0.375015741,0.369348948,0.376526886,0.395164337,0.41757965,0.424379801,0.425639088,0.439617177,0.432565168,0.438861604,0.447550686,0.436091172,0.444402468,0.437224531,0.441380179,0.444906183,0.443395038,0.45019519,0.444654326,0.458254628,0.456995341,0.449817403,0.452335978,0.44918776,0.454476766
GCF_000025325.1,Haloterrigena turkmenica DSM 5511,0.658018788,0.554981503,0.584258196,0.573861462,0.591784666,0.604158694,0.620232172,0.637645108,0.644214823,0.637964026,0.651231024,0.644788876,0.649253731,0.647212655,0.654547774,0.653654803,0.655887231,0.650912106,0.647978058,0.652442914,0.656907769,0.653527236,0.657926635,0.654992026,0.656714514,0.652950558,0.659266348,0.652815013,0.658240776
GCF_000025865.1,Methanohalophilus mahii DSM 5219,0.440907978,0.357554787,0.365793376,0.335475367,0.360520679,0.351787774,0.365463833,0.38177624,0.402702257,0.411929478,0.420662383,0.415719229,0.423463503,0.43054869,0.430878234,0.441753172,0.426594167,0.420497611,0.4415884,0.430878234,0.424781677,0.441753172,0.437798649,0.443895205,0.441094085,0.434832757,0.443730433,0.44982699,0.432525952
GCF_000025625.1,Natrialba magadii ATCC 43099,0.625244989,0.540155852,0.565919211,0.562897583,0.578085242,0.58778626,0.594306616,0.617127863,0.616889313,0.615696565,0.619513359,0.612118321,0.617684478,0.619115776,0.61696883,0.621421756,0.620944656,0.617923028,0.61696883,0.626908397,0.628021628,0.620388041,0.62476145,0.623091603,0.619115776,0.614503817,0.629850509,0.625954198,0.620388041
GCF_020614395.1,Salarchaeum japonicum,0.685930799,0.573582943,0.616224649,0.607384295,0.629095164,0.645475819,0.66874675,0.682267291,0.682657306,0.68798752,0.68798752,0.687857514,0.690717629,0.680317213,0.690587624,0.689677587,0.695787832,0.689287572,0.684477379,0.695657826,0.69123765,0.691107644,0.687467499,0.70150806,0.689027561,0.690327613,0.690197608,0.687077483,0.680057202
GCF_039641995.1,Geoglobus acetivorans,0.476114613,0.410515054,0.441540578,0.433440318,0.402261959,0.431759132,0.440776402,0.447042641,0.446278466,0.456518417,0.453156045,0.468133884,0.45330888,0.469509399,0.464160171,0.450917431,0.468042813,0.459633028,0.459021407,0.457798165,0.470795107,0.460091743,0.458715596,0.452293578,0.453058104,0.466972477,0.46116208,0.464525994,0.46146789
GCF_000148385.1,Vulcanisaeta distributa DSM 14429,0.465634749,0.496887829,0.409482188,0.435968746,0.42431466,0.421401139,0.416633558,0.443649848,0.453449874,0.456628261,0.463779632,0.46510396,0.462455304,0.452125546,0.45848232,0.459541783,0.453185009,0.460468812,0.451198517,0.465368825,0.444444444,0.44802013,0.444974176,0.452655277,0.458217455,0.463249901,0.441530923,0.449212025,0.465766124
GCF_000025285.1,Archaeoglobus profundus DSM 5631,0.422229132,0.409534128,0.421632358,0.404658722,0.391477068,0.402853016,0.417118093,0.417840376,0.429035753,0.423979776,0.412603828,0.421632358,0.425424341,0.410617551,0.435536295,0.414590105,0.426868906,0.419826652,0.423979776,0.412964969,0.41928494,0.426868906,0.425604912,0.426868906,0.421812929,0.415131817,0.412827462,0.427331887,0.414135936
GCF_000092305.1,Methanocaldococcus infernus ME,0.340821075,0.269406393,0.297488584,0.289041096,0.299086758,0.298401826,0.305707763,0.321917808,0.332876712,0.336986301,0.31803653,0.333561644,0.315068493,0.316894977,0.339041096,0.336986301,0.337442922,0.329223744,0.33196347,0.333561644,0.337899543,0.340639269,0.32716895,0.324885845,0.324429224,0.329449395,0.319853781,0.320082248,0.331734064
GCF_000023985.1,Methanocaldococcus fervens AG86,0.329090084,0.300350443,0.276025562,0.284065141,0.29272315,0.283034426,0.289012575,0.31828489,0.307359307,0.326118326,0.318903319,0.319521748,0.317666461,0.327355184,0.313337456,0.319727891,0.318491033,0.314574315,0.321583179,0.324469182,0.328179757,0.323644609,0.315192744,0.330035044,0.314368172,0.310657596,0.306947021,0.314162028,0.309833024
GCF_000024625.1,Methanocaldococcus vulcanius M7,0.329241262,0.308237548,0.286781609,0.287931034,0.300191571,0.288314176,0.288505747,0.311111111,0.322605364,0.325862069,0.317816092,0.323371648,0.318199234,0.323754789,0.317816092,0.322988506,0.327011494,0.318199234,0.324137931,0.335632184,0.319923372,0.327586207,0.330651341,0.339463602,0.325862069,0.310153257,0.310536398,0.32394636,0.318007663
GCF_000517445.1,Thermococcus paralvinellae,0.407975003,0.383568075,0.389514867,0.370266041,0.361658842,0.355399061,0.371517997,0.389671362,0.398591549,0.387480438,0.384507042,0.392644757,0.385758998,0.400625978,0.394679186,0.407355243,0.402190923,0.409076682,0.404694836,0.398435055,0.408137715,0.407042254,0.396713615,0.402973396,0.400938967,0.401564945,0.405320814,0.396743385,0.390167528
GCF_001971705.1,Natronorubrum daqingense,0.627789425,0.539780338,0.5657648,0.557460488,0.575854987,0.587641754,0.595410304,0.616483615,0.62362711,0.615858559,0.614787035,0.615233503,0.622198411,0.61371551,0.623269935,0.626038039,0.618894544,0.621662648,0.611572462,0.622823466,0.630145549,0.621114684,0.62763487,0.630314398,0.618435155,0.624508753,0.61789925,0.63173412,0.622710623
GCF_000025505.1,Ferroglobus placidus DSM 10642,0.447084073,0.410804508,0.425055059,0.422723151,0.40290193,0.41417282,0.427127866,0.429589325,0.438916958,0.439176059,0.443192123,0.45355616,0.419354839,0.446560435,0.451742454,0.443451224,0.433216738,0.444358077,0.445697252,0.42975635,0.43597719,0.439688716,0.439169909,0.446044099,0.430479896,0.443882185,0.446996237,0.445568963,0.443492929
GCF_000092465.1,Staphylothermus hellenicus DSM 12710,0.373113669,0.412553321,0.353239894,0.33820841,0.339020922,0.35263051,0.34145846,0.355677432,0.34816169,0.361365021,0.361161893,0.379849685,0.359130611,0.368068251,0.366443226,0.364615072,0.37822466,0.362786919,0.377818403,0.36705261,0.35263051,0.359536868,0.351005484,0.361365021,0.365224457,0.36156815,0.37375584,0.365224457,0.372130815
GCF_000022365.1,Thermococcus gammatolerans EJ3,0.545429472,0.529690848,0.516222834,0.480869299,0.483777166,0.49862259,0.500306091,0.511784512,0.520355066,0.513314968,0.512243649,0.533823079,0.529231711,0.528007346,0.527484306,0.534680753,0.535446333,0.539886694,0.538814883,0.539580462,0.541417853,0.549226765,0.538967999,0.527943653,0.541417853,0.535998775,0.540134804,0.537530637,0.538296569
GCF_000327485.1,Methanoregula formicica SMSP,0.569678582,0.48061474,0.49854465,0.488531843,0.489230411,0.498661078,0.505996041,0.534753755,0.531377343,0.538712306,0.546978694,0.560251484,0.550820817,0.551402957,0.560600768,0.562347188,0.563278612,0.556409361,0.569565724,0.561532192,0.563744324,0.573873559,0.552450809,0.567353592,0.569682152,0.574106415,0.559552917,0.565374316,0.569100012
GCF_000022545.1,Thermococcus sibiricus MM 739,0.405322284,0.377,0.370666667,0.350166667,0.365333333,0.3555,0.374833333,0.383,0.386,0.3895,0.381333333,0.396333333,0.390666667,0.392333333,0.404833333,0.390833333,0.396666667,0.407833333,0.401833333,0.401333333,0.4085,0.4025,0.389,0.401333333,0.4035,0.403833333,0.416333333,0.401333333,0.400666667
GCF_003201765.2,Acidianus sulfidivorans JP7,0.316598532,0.302622048,0.298420976,0.288425322,0.291177749,0.299724757,0.297841518,0.317832826,0.315514993,0.318557149,0.322613357,0.313342025,0.323772273,0.305664204,0.310734463,0.329277126,0.304505288,0.31667391,0.308126901,0.308561495,0.315949587,0.31826742,0.311313921,0.309720411,0.314645806,0.314356077,0.309430682,0.305664204,0.316094452
GCF_000092185.1,Thermosphaera aggregans DSM 11486,0.475810904,0.467566288,0.455255682,0.427320076,0.424715909,0.419507576,0.437973485,0.433001894,0.446969697,0.439867424,0.448863636,0.469460227,0.44625947,0.456676136,0.457386364,0.460464015,0.46188447,0.476325758,0.446022727,0.457149621,0.471117424,0.459043561,0.454545455,0.471354167,0.476325758,0.448390152,0.481060606,0.470407197,0.456202652
GCF_003990725.2,Halorubrum sp. PV6,0.677818463,0.569558101,0.607201309,0.611238407,0.620840153,0.641243863,0.660992908,0.669721768,0.683578833,0.668194217,0.671140207,0.673104201,0.678996181,0.678232406,0.678123295,0.68314239,0.682705947,0.681942171,0.679541735,0.678341517,0.678450627,0.687397709,0.680523732,0.680087289,0.676813966,0.688707038,0.677908754,0.683802663,0.672888016
GCF_000223905.1,Haloarcula hispanica ATCC 33960,0.640572877,0.551629267,0.570458258,0.572521709,0.587567707,0.59676726,0.611727281,0.622560399,0.625741553,0.62703121,0.639497894,0.632275815,0.633823403,0.629266615,0.640357665,0.6357149,0.622302468,0.633995357,0.633565472,0.638982031,0.638638122,0.640701573,0.635199037,0.638974888,0.636480908,0.637254902,0.639662883,0.641984864,0.6375129
GCF_000024185.1,Methanobrevibacter ruminantium M1,0.37254771,0.284772182,0.254046763,0.253297362,0.269934053,0.268585132,0.291816547,0.316846523,0.316396882,0.323441247,0.32883693,0.332733813,0.323441247,0.336630695,0.338129496,0.340977218,0.340227818,0.345323741,0.346223022,0.354166667,0.354166667,0.352817746,0.354016787,0.353866906,0.36001199,0.358824411,0.358524516,0.351327036,0.351027141
GCF_000828535.1,Methanococcus maripaludis KA1,0.340649034,0.280746395,0.269041561,0.276166243,0.301272265,0.282103478,0.292281595,0.333163698,0.33129771,0.332654792,0.345377439,0.348430874,0.329262087,0.344529262,0.333672604,0.347921968,0.338422392,0.341310251,0.337576375,0.337746096,0.33910387,0.33604888,0.337915818,0.353360489,0.346401901,0.33401222,0.343856076,0.338424983,0.338255261
GCF_000828555.1,Methanococcus maripaludis OS7,0.340658683,0.278981582,0.269050199,0.277175876,0.300469484,0.283315276,0.294691224,0.337125316,0.333875045,0.333875045,0.346153846,0.347598411,0.331527627,0.342361863,0.333513904,0.351751535,0.340375587,0.347244806,0.338030714,0.339114724,0.347786811,0.34200542,0.340740741,0.352484192,0.345980126,0.332610659,0.335320687,0.335320687,0.343089431
GCF_000025525.1,Methanocaldococcus sp. FS406-22,0.326146146,0.3,0.287747748,0.291531532,0.291171171,0.278558559,0.296036036,0.310630631,0.306666667,0.32036036,0.313333333,0.326486486,0.322162162,0.314234234,0.30018018,0.318198198,0.317117117,0.316936937,0.323243243,0.330630631,0.325945946,0.333153153,0.317117117,0.320900901,0.307387387,0.319279279,0.322162162,0.318558559,0.313333333
GCF_000196655.1,Methanohalobium evestigatum Z-7303,0.379857482,0.333056478,0.324889258,0.319629014,0.321982281,0.314368771,0.320182724,0.340946844,0.354512735,0.350498339,0.364479513,0.366694352,0.360741971,0.364479513,0.381782946,0.374861573,0.370847176,0.364341085,0.367109635,0.362541528,0.376245847,0.37555371,0.373217006,0.382218529,0.38348573,0.37309504,0.375588806,0.381427581,0.381150381
GCF_000179575.2,Methanothermococcus okinawensis IH1,0.317079153,0.27364388,0.253680177,0.260133091,0.259931438,0.259729784,0.263157895,0.300463803,0.296027425,0.305908449,0.318209316,0.302883646,0.307118371,0.306110103,0.295825771,0.305505142,0.310143174,0.315184513,0.308933253,0.308126638,0.323446328,0.305084746,0.299838579,0.315778854,0.315375303,0.30306699,0.313155771,0.303268765,0.305488297
GCF_003856835.1,Haloplanus aerogenes,0.669167359,0.58890116,0.619271121,0.605006442,0.620283453,0.635928585,0.642002577,0.654886803,0.666298546,0.661328916,0.665194184,0.669243512,0.669427572,0.666850727,0.673016749,0.670531934,0.66813915,0.666942757,0.663813731,0.674765323,0.671912387,0.670347874,0.67310878,0.679550893,0.667034787,0.669611633,0.666942757,0.667771029,0.666850727
GCF_018200015.1,Haloarcula sinaiiensis ATCC 33800,0.62124664,0.542424907,0.56062267,0.563326756,0.572316013,0.59146386,0.597675948,0.607176789,0.611196375,0.610830958,0.616750713,0.614850544,0.616750713,0.614046627,0.618943214,0.614996711,0.606592122,0.612731126,0.617408463,0.621281883,0.623985968,0.629394139,0.61711613,0.619883041,0.621637427,0.613377193,0.620394737,0.627111209,0.623372824
GCF_000144915.1,Acidilobus saccharovorans 345-15,0.580727418,0.590514362,0.558672901,0.57247829,0.56334892,0.551102204,0.543086172,0.557782231,0.564462258,0.549098196,0.563126253,0.572700957,0.57336896,0.568915609,0.559786239,0.566911601,0.558004899,0.570251614,0.575150301,0.561790247,0.578935649,0.57425963,0.579380984,0.566466266,0.58160766,0.577599644,0.575372968,0.574927633,0.564462258
GCF_000327505.1,Aciduliprofundum sp. MAR08-339,0.448458574,0.397729753,0.404933421,0.403623663,0.386815106,0.39227243,0.422178564,0.451648112,0.444007859,0.42785418,0.43374809,0.46190788,0.44488103,0.4581969,0.444226151,0.449465182,0.452084698,0.447282253,0.447500546,0.450556647,0.448155425,0.457105435,0.442698101,0.438332242,0.445972495,0.438550535,0.457323728,0.462126173,0.463654224
