Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000230715.2,Natronobacterium gregoryi SP2,0.634732942,0.542510121,0.582546109,0.568780927,0.586864597,0.603148898,0.605668016,0.627530364,0.634907782,0.625730994,0.626450742,0.622672065,0.636707152,0.632298695,0.633558255,0.631219073,0.621232569,0.62537112,0.62717049,0.634547908,0.639946019,0.635267656,0.642105263,0.629959514,0.63139901,0.633198381,0.63688709,0.642188625,0.627138484
GCF_000828575.1,Methanothermobacter sp. CaT2,0.513122018,0.376097106,0.411391223,0.397012138,0.410084034,0.400560224,0.427077498,0.439215686,0.466666667,0.474696545,0.47394958,0.472455649,0.481792717,0.495798319,0.479365079,0.495238095,0.477871148,0.493930906,0.497665733,0.490569561,0.501587302,0.502147526,0.495985061,0.498318386,0.510375771,0.495980557,0.497102262,0.497289213,0.490372032
GCF_023204835.1,Salinarchaeum laminariae,0.65871476,0.596607915,0.61578539,0.617448176,0.631193881,0.637179914,0.649927946,0.651812438,0.672209289,0.661013191,0.662675978,0.667996896,0.669881388,0.666444962,0.662897683,0.665336437,0.666999224,0.669548831,0.65957211,0.671655027,0.660902339,0.664006208,0.662343421,0.670103093,0.667886044,0.662786831,0.658463585,0.669770535,0.668883716
GCF_000214415.1,Methanotorris igneus Kol 5,0.335301704,0.308920705,0.303230543,0.285242291,0.288362702,0.283773862,0.289831131,0.327092511,0.320851689,0.336637298,0.343795888,0.331497797,0.313509545,0.338105727,0.31938326,0.328928047,0.325624082,0.338472834,0.321769457,0.336453744,0.342143906,0.328010279,0.329111601,0.325073421,0.334985316,0.324522761,0.325991189,0.33113069,0.34232746
GCF_000698785.1,Nitrososphaera viennensis EN76,0.545116615,0.519877676,0.481141692,0.490316004,0.482840639,0.497564843,0.500056632,0.511609469,0.519198097,0.520104202,0.522822517,0.527579567,0.52622041,0.527579567,0.532336618,0.545928191,0.536980405,0.536867142,0.550118926,0.537433458,0.544342508,0.543096613,0.536980405,0.543096613,0.538566089,0.540944614,0.547966927,0.536187564,0.538905878
GCF_000213215.1,Acidianus hospitalis W1,0.34598378,0.335217333,0.331987619,0.318126766,0.313551339,0.325931907,0.330372763,0.350693043,0.336832189,0.356883327,0.351500471,0.340869331,0.338581618,0.342887902,0.33400619,0.342349616,0.34463733,0.343022473,0.344238018,0.330506193,0.342757135,0.341007001,0.339256866,0.339391492,0.340070062,0.335758556,0.341690255,0.34668825,0.346418454
GCF_000204415.1,Methanothrix soehngenii GP6,0.527141159,0.432593574,0.443413934,0.42210445,0.434028928,0.461742299,0.46119024,0.491663906,0.498840676,0.505244562,0.499944794,0.511758861,0.513083803,0.508888153,0.5093298,0.521393035,0.511442786,0.516860144,0.532669983,0.524599226,0.528026534,0.527915976,0.523383085,0.526368159,0.517302377,0.52371476,0.52957435,0.514427861,0.516639027
GCF_000340315.1,Sulfolobus acidocaldarius N8,0.375990903,0.349604222,0.338903547,0.35370859,0.332746995,0.334799179,0.351070067,0.351070067,0.355614189,0.368073879,0.368513632,0.356347112,0.360304896,0.364849018,0.364702433,0.364409264,0.365288772,0.364555849,0.366461448,0.365142187,0.367047787,0.36426268,0.366461448,0.365142187,0.35430415,0.363689691,0.363689691,0.364129638,0.365170188
GCF_000338775.1,Sulfolobus acidocaldarius Ron12/I,0.376493072,0.350998133,0.337929054,0.352865144,0.333333333,0.335200345,0.351285366,0.353583226,0.354444923,0.368088468,0.371104409,0.359471492,0.36033319,0.365503375,0.364785294,0.366795921,0.365216142,0.365216142,0.366221456,0.365790607,0.366365073,0.365790607,0.366508689,0.365359759,0.35545977,0.363936782,0.364367816,0.364655172,0.367399741
GCF_000470655.1,Halorhabdus tiamatea SARL4B,0.639897178,0.566878981,0.584076433,0.576008493,0.577600849,0.604246285,0.615923567,0.634076433,0.640976645,0.62866242,0.628768577,0.637791932,0.64670913,0.636093418,0.632059448,0.643524416,0.635881104,0.639384289,0.639171975,0.637367304,0.642144374,0.648301486,0.642038217,0.639915074,0.645116773,0.644161359,0.640870488,0.637898089,0.638004246
GCF_025244945.1,Nitrososphaera viennensis,0.544684318,0.516508367,0.478064224,0.492085029,0.483604704,0.495929444,0.500904568,0.514473089,0.521596563,0.518317503,0.523405699,0.527702397,0.525667119,0.526571687,0.532225237,0.547263682,0.535391226,0.537426504,0.549638173,0.532225237,0.543377446,0.543716774,0.536138446,0.544282321,0.538853071,0.541341477,0.547562493,0.534894243,0.537043321
GCF_000251105.1,Methanocella conradii HZ254,0.547443223,0.471195868,0.463514766,0.436498477,0.456230963,0.466825586,0.475831016,0.494106741,0.510131108,0.521520328,0.522977089,0.508674348,0.530658191,0.520328433,0.521917627,0.54628526,0.528009535,0.524698715,0.544250132,0.534843667,0.54491256,0.542792793,0.541600424,0.538155803,0.537758347,0.543852676,0.539032472,0.550430749,0.545876425
GCF_024300825.1,Natronomonas gomsonensis,0.638890508,0.561865069,0.586176956,0.583311626,0.593383694,0.60163237,0.620387254,0.63384562,0.643223062,0.640184076,0.636971434,0.640010419,0.641573326,0.638187028,0.646001563,0.643223062,0.63523487,0.648259095,0.637752887,0.64947469,0.646869845,0.638273856,0.640357732,0.655899974,0.640531388,0.644004515,0.645827907,0.645914735,0.63523487
GCF_000317795.1,Caldisphaera lagunensis DSM 15908,0.305959164,0.352205398,0.281544876,0.275619925,0.29778363,0.272108844,0.287030941,0.306341892,0.303489138,0.307000219,0.309194646,0.300636384,0.305025236,0.29449199,0.299758613,0.330700022,0.299758613,0.301733597,0.305464121,0.305903006,0.2852754,0.305683564,0.308316875,0.300855826,0.29778363,0.294272548,0.302391925,0.298880843,0.296905859
GCF_000235565.1,Methanothrix harundinacea 6Ac,0.626369573,0.505495961,0.517679778,0.482452655,0.517414912,0.538471726,0.542709575,0.559528539,0.583498874,0.586279963,0.608528672,0.611177328,0.598066481,0.604025957,0.61223679,0.616871937,0.606277314,0.611707059,0.61700437,0.628526023,0.614223282,0.625744934,0.61223679,0.638458482,0.616739505,0.609058403,0.619388161,0.617117117,0.613540011
GCF_000008265.1,Picrophilus oshimae DSM 9789,0.372952205,0.329127234,0.331019979,0.310830705,0.313144059,0.306624606,0.334805468,0.344900105,0.354363828,0.364879075,0.368033649,0.367613039,0.378969506,0.375184017,0.38254469,0.381493165,0.372870662,0.373711882,0.375814932,0.380231335,0.375814932,0.381072555,0.371398528,0.375184017,0.370347003,0.379179811,0.386540484,0.376025237,0.38044164
GCF_000245175.1,Sulfolobus islandicus M.16.23,0.357630226,0.341813899,0.33451119,0.329799764,0.318138987,0.324499411,0.345111896,0.346054181,0.351236749,0.356772674,0.347938751,0.350176678,0.340989399,0.353474676,0.34393404,0.346525324,0.349234393,0.350058893,0.352179034,0.355712603,0.349469965,0.34581861,0.3598351,0.363015312,0.348056537,0.347232038,0.352532391,0.343345112,0.359010601
GCF_000245235.1,Sulfolobus islandicus M.16.43,0.356774136,0.339915374,0.331687823,0.334273625,0.317700987,0.324400564,0.346379878,0.34861307,0.352726845,0.356488011,0.346850024,0.347790315,0.343206394,0.348377997,0.347202633,0.348730606,0.347790315,0.351316408,0.352726845,0.355782793,0.353079455,0.349788434,0.361071932,0.359191349,0.344264222,0.347325103,0.354027043,0.34132863,0.357907113
GCF_000258425.1,Fervidicoccus fontis Kam940,0.385768398,0.4,0.338970588,0.334558824,0.334313725,0.321568627,0.332107843,0.353186275,0.356127451,0.358578431,0.367892157,0.358088235,0.374509804,0.367892157,0.381372549,0.387745098,0.368872549,0.371323529,0.363235294,0.37745098,0.36495098,0.3875,0.368137255,0.371568627,0.382107843,0.382598039,0.383088235,0.384068627,0.395098039
GCF_016065055.1,Halosimplex litoreum,0.69237765,0.58984439,0.638820639,0.625962326,0.641195741,0.657166257,0.675102375,0.697051597,0.693038493,0.684684685,0.7003276,0.694922195,0.697051597,0.693939394,0.693038493,0.700655201,0.695741196,0.698935299,0.691154791,0.705241605,0.700573301,0.701883702,0.698853399,0.705077805,0.696642097,0.692219492,0.704914005,0.696969697,0.704022282
GCF_000300255.2,Candidatus Methanomethylophilus alvi Mx1201,0.573307962,0.49457745,0.502353182,0.460200532,0.495600573,0.505013301,0.519541641,0.527726622,0.536320851,0.555146307,0.560057295,0.566605279,0.562922038,0.552281563,0.572334766,0.564559034,0.554123184,0.550644567,0.567628402,0.562512789,0.559443421,0.559648046,0.576427256,0.564763659,0.556783303,0.560057295,0.567014528,0.568651524,0.566809904
GCF_000341715.1,Methanosarcina mazei Tuc01,0.454640909,0.368956743,0.375954198,0.35952078,0.372349449,0.382527566,0.386450382,0.400975403,0.426844784,0.421225615,0.421755725,0.433842239,0.429919423,0.433524173,0.436598813,0.437268003,0.440767844,0.428389561,0.452365797,0.4401655,0.446779157,0.456330256,0.446815287,0.442887473,0.447133758,0.442781316,0.447594775,0.454004674,0.439558105
GCF_000303155.1,Candidatus Nitrososphaera gargensis Ga9.2,0.500150425,0.494411571,0.446322908,0.466986005,0.443505213,0.467079929,0.476378323,0.482295482,0.475626937,0.484267869,0.486052409,0.492063492,0.48755518,0.497229266,0.50267681,0.497886729,0.500140885,0.489903259,0.492533108,0.492439185,0.501267963,0.49497511,0.485394947,0.495914342,0.490091105,0.504930966,0.504649197,0.486615948,0.505682352
GCF_902387285.1,Methanomethylophilus alvi,0.573012677,0.493153485,0.504802779,0.460453709,0.497240956,0.505211527,0.517678316,0.527283875,0.538524423,0.554669937,0.558348661,0.5673411,0.561209892,0.551604333,0.571632945,0.565910484,0.552830574,0.551808706,0.5673411,0.563458001,0.558144288,0.557939914,0.576333538,0.563866748,0.557735541,0.563458001,0.568976088,0.566319232,0.566932352
GCF_003201675.2,Metallosphaera hakonensis JCM 8857 = DSM 7519,0.453748239,0.383693972,0.405074704,0.389361154,0.380989181,0.40945389,0.41563627,0.434183411,0.427099433,0.450283359,0.441782586,0.433153014,0.446161772,0.447192169,0.433668212,0.434183411,0.443499549,0.448782373,0.44530344,0.436155135,0.440020616,0.446463085,0.434608942,0.450631606,0.43065223,0.427558649,0.450244908,0.441608662,0.437782076
GCF_008326425.1,Sulfuracidifex tepidarius,0.443054946,0.386945501,0.385297845,0.371863118,0.381115336,0.394169835,0.408238276,0.410646388,0.413941698,0.41026616,0.417237009,0.422686946,0.429404309,0.416603295,0.420025349,0.42103929,0.428010139,0.432192649,0.429277567,0.424207858,0.422179975,0.422306717,0.442500317,0.426271079,0.425763915,0.428806897,0.427574835,0.430872653,0.43442415
GCF_000403645.1,Salinarchaeum sp. Harcht-Bsk1,0.674253286,0.605428882,0.626927253,0.634744843,0.636916395,0.65548317,0.66970684,0.669489685,0.680347448,0.675570033,0.67111835,0.680456026,0.686753529,0.672312704,0.681867535,0.682844734,0.682627579,0.671661238,0.672204126,0.682519001,0.682410423,0.680456026,0.679153094,0.688273616,0.673072747,0.673289902,0.683170467,0.681541802,0.674592834
GCF_009690625.1,Halorhabdus sp. CBA1104,0.632376464,0.570606293,0.585699667,0.585315938,0.586467127,0.602455871,0.616653876,0.633665899,0.640828856,0.63097979,0.63123561,0.63097979,0.637886928,0.634433359,0.635712458,0.638142748,0.63264262,0.637503198,0.645689435,0.636863648,0.634817089,0.637759018,0.634049629,0.640573037,0.63085188,0.643770785,0.635200819,0.636096188,0.63097979
GCF_001488575.1,Halobacterium hubeiense,0.679504145,0.593756294,0.621248741,0.610070493,0.6224572,0.643303122,0.659718026,0.670694864,0.684390735,0.679859013,0.678952669,0.683282981,0.676032226,0.681067472,0.681067472,0.684994965,0.684994965,0.680261833,0.684396091,0.680870354,0.687317417,0.687418153,0.685907122,0.68399315,0.674221819,0.684799033,0.680471584,0.679262394,0.674627166
GCF_000969925.1,Methanosarcina thermophila CHTI-55,0.442953645,0.372737348,0.367319296,0.347617289,0.361901244,0.359931043,0.384558552,0.387760128,0.410540574,0.413619012,0.411771949,0.42630218,0.432951607,0.417682551,0.42777983,0.434712983,0.42892338,0.426336536,0.427322,0.430771126,0.436683912,0.44062577,0.442473516,0.437423011,0.441118502,0.445676275,0.438817006,0.434627234,0.435034517
GCF_004799665.1,Halapricum salinum,0.649194508,0.577330611,0.597841936,0.598425197,0.607562944,0.617478371,0.625352387,0.650043745,0.649460484,0.650529795,0.64440556,0.650821425,0.649752114,0.648974434,0.65752892,0.651501896,0.644697191,0.650918635,0.651210265,0.658987071,0.654029357,0.65791776,0.653737727,0.645766501,0.65714008,0.662778264,0.646738602,0.64430835,0.654904248
GCF_000730285.1,Candidatus Nitrososphaera evergladensis SR1,0.520260498,0.504281253,0.469225345,0.457338572,0.459856956,0.471441523,0.481011383,0.496625365,0.487357711,0.496222424,0.493401833,0.514153319,0.507001108,0.50609449,0.512541553,0.516369497,0.509116551,0.511634935,0.518887882,0.514254055,0.51697391,0.525334945,0.514455525,0.517679057,0.508310668,0.513448172,0.515362144,0.513649642,0.511433464
GCF_026410925.1,Halovenus salina,0.613423154,0.521692555,0.555436529,0.552401357,0.565881093,0.580432066,0.586234601,0.611051598,0.605606142,0.605784681,0.596589895,0.602660239,0.607391537,0.607391537,0.611319407,0.611230137,0.604802714,0.609980361,0.605143316,0.623091347,0.616305027,0.618626663,0.618154204,0.614030384,0.613136729,0.62126899,0.611781532,0.614552606,0.614284437
GCF_022869805.1,Halosolutus halophilus,0.655675579,0.558139535,0.594760759,0.580660251,0.595228549,0.614742048,0.622360331,0.643945469,0.645415664,0.64869019,0.643744988,0.642475274,0.646752205,0.650761828,0.651493884,0.647282936,0.647149255,0.646012967,0.646681372,0.653432257,0.653699619,0.654501704,0.651357133,0.649816115,0.647672552,0.660846879,0.649608669,0.652685798,0.65108034
GCF_000800805.1,Candidatus Methanoplasma termitum,0.500795484,0.462897527,0.418138987,0.42426384,0.434157833,0.43557126,0.455123675,0.469729093,0.465253239,0.48221437,0.492579505,0.495170789,0.496113074,0.487161366,0.51024735,0.496584217,0.485276796,0.481978799,0.496819788,0.496819788,0.492343934,0.505064782,0.502593116,0.503064592,0.495285243,0.499528524,0.481612447,0.504479019,0.490806223
GCF_023008545.1,Natribaculum luteum,0.645451312,0.558684421,0.582114531,0.575129157,0.587062505,0.602051954,0.609110092,0.628829222,0.63756094,0.621625555,0.630793859,0.629484101,0.634504839,0.632321909,0.636178418,0.636906061,0.63756094,0.638870698,0.634432075,0.644328022,0.644255257,0.637415411,0.644837372,0.641193595,0.644687045,0.648835517,0.642066958,0.647889374,0.640538574
GCF_001305655.1,Halanaeroarchaeum sulfurireducens,0.639914656,0.562454453,0.581402128,0.591604722,0.600204052,0.606034106,0.629062819,0.629645824,0.634455619,0.637370646,0.638828159,0.642617694,0.646990235,0.641888937,0.637079143,0.64538697,0.63562163,0.642326192,0.637079143,0.636933392,0.63460137,0.643637954,0.644658213,0.646990235,0.630083078,0.648010494,0.640274132,0.633129192,0.642898804
GCF_900083515.1,Cuniculiplasma divulgatum,0.387257547,0.332128099,0.330922865,0.328168044,0.337637741,0.338842975,0.353477961,0.344352617,0.364152893,0.366046832,0.37362259,0.387224518,0.372245179,0.381714876,0.373966942,0.389634986,0.391701102,0.379132231,0.383092287,0.384469697,0.371900826,0.390323691,0.378615702,0.374827824,0.386707989,0.386707989,0.380337466,0.379820937,0.39084022
GCF_013402815.2,Natrinema halophilum,0.614857945,0.535055615,0.563832078,0.555364191,0.560818084,0.581485468,0.590886258,0.603444564,0.612630068,0.605382131,0.609974883,0.606171511,0.606171511,0.605956225,0.615069968,0.614639397,0.612558306,0.615715823,0.614998206,0.614280588,0.617151058,0.606673843,0.616637956,0.61448464,0.61369509,0.619652598,0.61986793,0.617929945,0.611170938
GCF_013456555.2,Natrinema zhouii,0.631156703,0.53875749,0.557426679,0.556922107,0.569725639,0.595395774,0.598170924,0.611352886,0.624030274,0.61791233,0.620939767,0.617975402,0.625102491,0.619362977,0.624471775,0.626742353,0.619993693,0.618732261,0.624156418,0.627309997,0.630526648,0.622327342,0.63021129,0.627744133,0.626230129,0.629005804,0.625970093,0.629917282,0.627109005
GCF_001304615.2,Methanosarcina flavescens,0.443197506,0.368599883,0.369771529,0.349853544,0.3619215,0.355946104,0.374340949,0.389572349,0.408084359,0.408670182,0.415817223,0.425190393,0.426830697,0.421089631,0.428588166,0.431868776,0.430579965,0.423784417,0.434680726,0.430697129,0.438429994,0.433860574,0.443468073,0.426830697,0.446085326,0.446905767,0.441435104,0.434634775,0.435843303
GCF_031201125.1,Acidiplasma sp.,0.354801313,0.308418271,0.28803322,0.274820687,0.287655719,0.288410721,0.307474519,0.322197055,0.324650812,0.344280861,0.354473386,0.355228388,0.345035863,0.352774632,0.359003398,0.355794639,0.360890902,0.353529634,0.352774632,0.3601359,0.347300868,0.351264628,0.350132125,0.35598339,0.358625897,0.355228388,0.355417139,0.366005666,0.341269841
GCF_001886955.1,Halodesulfurarchaeum formicicum,0.648732231,0.56429347,0.589576547,0.597176982,0.602450752,0.619512952,0.632697379,0.641383589,0.655964014,0.635799597,0.647432915,0.657670234,0.649759578,0.645416473,0.651310687,0.649294245,0.656274236,0.656274236,0.653947573,0.655343571,0.647743136,0.651310687,0.642624477,0.656584458,0.651465798,0.648355059,0.654717567,0.647579143,0.648820608
GCF_013340765.1,Conexivisphaera calida,0.630173634,0.6271467,0.611007656,0.611214567,0.603972688,0.611214567,0.613076764,0.598386096,0.605834885,0.610593834,0.615559694,0.628595076,0.630871095,0.613076764,0.620732464,0.613490586,0.620732464,0.637078419,0.627974343,0.635836954,0.627560521,0.632733292,0.628595076,0.63231947,0.620318643,0.618249534,0.62983654,0.636664598,0.631905649
GCF_002214165.1,Candidatus Mancarchaeum acidiphilum,0.404524887,0.378896882,0.322370675,0.305241521,0.320315176,0.336759164,0.32065776,0.372387804,0.348064406,0.37307297,0.380609798,0.381637547,0.372387804,0.391915039,0.39979445,0.396711202,0.394655704,0.424460432,0.403905447,0.39088729,0.386776293,0.400137033,0.389859541,0.382322713,0.409729359,0.406646112,0.393627955,0.39088729,0.415895855
GCF_001989615.1,Halorientalis sp. IM1011,0.666708221,0.580259563,0.612021858,0.606045082,0.612192623,0.627219945,0.646260246,0.659579918,0.667691257,0.665983607,0.667178962,0.665129781,0.664190574,0.661372951,0.67392418,0.67085041,0.671021175,0.667178962,0.663251366,0.670679645,0.668801776,0.672730378,0.672133948,0.672731932,0.668204734,0.669059216,0.671280868,0.675638725,0.670511835
GCF_002201915.1,Methanopyrus sp. KOL6,0.578400315,0.562827225,0.572862129,0.546902269,0.553664921,0.553228621,0.562172775,0.556064572,0.576352531,0.576570681,0.572425829,0.571116928,0.564136126,0.580715532,0.57569808,0.580715532,0.587041885,0.593586387,0.578534031,0.585951134,0.567190227,0.577879581,0.576570681,0.565445026,0.583551483,0.572425829,0.587914485,0.572862129,0.570898778
GCF_002201895.1,Methanopyrus sp. SNP6,0.581611669,0.561426684,0.575737561,0.550858653,0.559885513,0.556142668,0.566050198,0.5667107,0.581461911,0.57661823,0.568251871,0.583883752,0.577939234,0.581902246,0.580581242,0.583443417,0.591149273,0.601497138,0.581902246,0.583883752,0.570893879,0.578159401,0.580801409,0.570893879,0.58564509,0.574196389,0.5889476,0.571994716,0.572435051
GCF_002356395.1,Methanothermobacter sp. EMTCatA1,0.515351942,0.36545961,0.40724234,0.396657382,0.414113278,0.405571031,0.426183844,0.437697307,0.47632312,0.470752089,0.475951718,0.478551532,0.48189415,0.491550604,0.483379759,0.501021356,0.48356546,0.491736305,0.510677809,0.49266481,0.500092851,0.505106778,0.499721448,0.499907149,0.506778087,0.495264624,0.500835655,0.499350046,0.496935933
GCF_003491305.1,Methanobacterium sp. BAmetb5,0.446837528,0.323587571,0.325423729,0.328531073,0.343361582,0.334463277,0.370621469,0.4,0.399435028,0.395056497,0.412429379,0.415254237,0.399152542,0.420762712,0.425423729,0.420762712,0.419067797,0.433615819,0.41920904,0.438559322,0.423163842,0.429378531,0.418079096,0.415677966,0.428389831,0.420480226,0.43460452,0.427683616,0.421186441
GCF_003430805.1,Natrarchaeobaculum sulfurireducens,0.637597561,0.545173813,0.579142403,0.572525146,0.583377448,0.608611258,0.611875772,0.631021705,0.629610023,0.627668961,0.628992412,0.631109935,0.637109582,0.629874713,0.629962943,0.631639315,0.63587436,0.629080642,0.632698077,0.632080466,0.63552144,0.641256397,0.642403388,0.638697724,0.627305622,0.640278881,0.644774011,0.635416667,0.63197387
GCF_002906215.1,Candidatus Nitrosocaldus islandicus,0.427494026,0.442105263,0.387329435,0.408576998,0.409746589,0.401559454,0.406237817,0.424561404,0.41539961,0.420467836,0.421247563,0.424366472,0.426315789,0.419883041,0.420467836,0.438401559,0.420662768,0.430214425,0.43294347,0.417348928,0.431384016,0.425730994,0.428849903,0.42962963,0.423976608,0.432553606,0.413645224,0.42962963,0.43294347
GCF_041154675.1,Sulfurisphaera javensis,0.321385854,0.310173396,0.306656966,0.295986419,0.290044865,0.31005214,0.309203347,0.313932339,0.31805505,0.320358918,0.320237662,0.321328968,0.324360373,0.319388869,0.312113496,0.310658421,0.315023645,0.318176307,0.31647872,0.312356008,0.321813993,0.323026555,0.319631381,0.320358918,0.301685461,0.308112041,0.317570025,0.319510125,0.318782588
GCF_002952775.1,Halalkaliarchaeum desulfuricum,0.644593487,0.551452785,0.585855529,0.575867635,0.598668281,0.603208232,0.625201776,0.633272801,0.639830508,0.636299435,0.635492333,0.637812752,0.644572236,0.640637611,0.656174334,0.645076675,0.639326069,0.64346247,0.644168684,0.64759887,0.645978403,0.642849934,0.643859118,0.648400444,0.645265496,0.641732283,0.638400969,0.654145209,0.638998283
GCF_900248165.1,Candidatus Nitrosocaldus cavascurensis,0.428633356,0.444643568,0.389088013,0.40601354,0.413381123,0.40342493,0.411389885,0.421146953,0.417164476,0.419753086,0.422142573,0.421346077,0.42612505,0.420549582,0.424332935,0.436877738,0.42254082,0.433492632,0.43130227,0.415173238,0.430904022,0.42612505,0.430704898,0.431899642,0.427120669,0.433691756,0.414575866,0.432497013,0.426722421
GCF_016806735.1,Candidatus Micrarchaeum sp.,0.46812897,0.450049456,0.370919881,0.337619519,0.366963403,0.393669634,0.423672931,0.429937356,0.411803495,0.436861194,0.458951533,0.455654468,0.460929773,0.462248599,0.472469502,0.468183317,0.470161556,0.467194197,0.463237718,0.481041873,0.473128915,0.472469502,0.468183317,0.471480382,0.47939334,0.470820969,0.466534784,0.475436861,0.473458622
GCF_004087835.1,Halorussus pelagicus,0.654251997,0.55229131,0.573778285,0.567883628,0.590891805,0.598592888,0.626925271,0.639760411,0.651359574,0.640901312,0.648412246,0.641186537,0.64365849,0.641091462,0.651644799,0.659440958,0.652310325,0.647366419,0.648982696,0.654969092,0.660770328,0.66172135,0.660389919,0.662101759,0.656395625,0.660199715,0.651355207,0.659819306,0.650594389
GCF_012222305.1,Sulfolobus sp. S-194,0.333526982,0.319245626,0.316859805,0.308339014,0.298682118,0.304817087,0.323790048,0.321745058,0.328561691,0.325266985,0.325039764,0.327652806,0.331401954,0.326516701,0.321177005,0.329356964,0.322650301,0.336856461,0.330151154,0.323104898,0.333333333,0.33105802,0.333105802,0.329692833,0.328098327,0.322294298,0.332650506,0.32513941,0.328439741
GCF_901686465.1,Halorubrum sp. DM2,0.683633781,0.577987051,0.614381008,0.617716304,0.626545026,0.659701785,0.663037081,0.678536394,0.687463214,0.680400235,0.679223072,0.678045909,0.692269963,0.688738474,0.686286051,0.690994703,0.684618403,0.688346086,0.688051795,0.685893663,0.6910928,0.685893663,0.699342557,0.686488078,0.691296242,0.691001864,0.688156216,0.692768129,0.684427436
GCF_902827225.1,Methanocaldococcus lauensis,0.295837202,0.263280423,0.243809524,0.25989418,0.263492063,0.253756614,0.269206349,0.279153439,0.284232804,0.287407407,0.298624339,0.284021164,0.285925926,0.285291005,0.288253968,0.285925926,0.286137566,0.288888889,0.297142857,0.297777778,0.291216931,0.287195767,0.285925926,0.291428571,0.29037037,0.282539683,0.290582011,0.285714286,0.297966963
GCF_009617975.1,Candidatus Nanohalobium constans,0.436394336,0.402356902,0.382996633,0.379068462,0.372895623,0.401234568,0.420594837,0.44023569,0.448653199,0.416386083,0.440796857,0.421717172,0.423400673,0.4332211,0.439955107,0.431818182,0.443883277,0.437429854,0.432098765,0.447811448,0.428170595,0.430695847,0.425084175,0.435185185,0.435465769,0.433782267,0.432098765,0.45959596,0.452300786
GCF_030323845.1,Methanobacterium sp. CWC-01,0.463791397,0.349161573,0.349788434,0.357310766,0.378153894,0.367183827,0.396019433,0.407459646,0.4162357,0.432690801,0.436608682,0.437548974,0.434101238,0.446638458,0.444444444,0.448989187,0.439742987,0.446168312,0.447578749,0.452280207,0.452436922,0.442093716,0.43535496,0.445698166,0.449145902,0.446951888,0.454630936,0.45447422,0.449302617
GCF_023169545.1,Nanobdella aerobiophila,0.247334718,0.282369146,0.230027548,0.233700643,0.232782369,0.225895317,0.223599633,0.24426079,0.246097337,0.241046832,0.240128558,0.251147842,0.236455464,0.227272727,0.237373737,0.233700643,0.227731864,0.240587695,0.252413793,0.246896552,0.24183908,0.245057471,0.246436782,0.228965517,0.234022989,0.233563218,0.24091954,0.24,0.254252874
GCF_031200575.1,Ferroplasma sp.,0.401102036,0.311695003,0.320453375,0.317533917,0.32818135,0.326464022,0.334535463,0.362871372,0.370599347,0.379185987,0.379529452,0.370942813,0.389661686,0.397217929,0.389690722,0.391924399,0.385223368,0.397079038,0.388316151,0.392268041,0.393814433,0.396907216,0.386769759,0.39742268,0.401030928,0.40137457,0.394329897,0.40137457,0.389862543
GCF_008000775.2,Promethearchaeum syntrophicum,0.32284367,0.336852949,0.252725556,0.251695424,0.27126792,0.264743755,0.277792085,0.298995622,0.293759121,0.306635763,0.313074084,0.320456692,0.308352648,0.317280453,0.330586316,0.31942656,0.318396429,0.331616448,0.313331616,0.314876813,0.320971757,0.318736047,0.32251138,0.326719918,0.318732285,0.322683157,0.318728522,0.31580756,0.322766323
GCF_007833275.1,Salarchaeum sp. JOR-1,0.676474213,0.568671964,0.60587716,0.602471938,0.626812965,0.63690251,0.661748014,0.666918905,0.677891285,0.676377853,0.685836802,0.670576365,0.681422626,0.674738302,0.681422626,0.683062177,0.680035313,0.671963678,0.674107706,0.682053222,0.67700845,0.676251734,0.675747257,0.681170387,0.67524278,0.677134569,0.677891285,0.672972632,0.673603229
GCF_008033705.1,Methanothermobacter sp. KEPCO-1,0.504660588,0.38090031,0.415163113,0.402223437,0.408237653,0.396755969,0.437215236,0.44177146,0.462001093,0.46783306,0.469108803,0.476398761,0.473847275,0.480225989,0.478950246,0.4869692,0.476945508,0.489156187,0.494259158,0.484964461,0.486323851,0.489606127,0.482129832,0.492523705,0.4932531,0.481582786,0.481582786,0.49452954,0.488512035
GCF_009914355.1,Methanothermobacter sp. THM-1,0.504498645,0.361141403,0.400763359,0.388585969,0.408578699,0.390766994,0.424027626,0.438749546,0.459832788,0.46873864,0.478916758,0.48346056,0.467284624,0.485096329,0.474372955,0.480734278,0.469358065,0.481905801,0.489179851,0.485080058,0.491630277,0.488621882,0.49226288,0.490806481,0.497360277,0.497724376,0.493901329,0.489896232,0.482250137
GCF_009917665.1,Methanothermobacter sp. THM-2,0.505371732,0.381428043,0.419348872,0.398261191,0.415649279,0.40418054,0.435442101,0.443026267,0.461894192,0.465038846,0.470958195,0.481132075,0.477802442,0.480022198,0.479467259,0.491675916,0.481502035,0.492045875,0.499630041,0.492785794,0.487791343,0.490011099,0.487606363,0.492785794,0.496670366,0.483351831,0.493525712,0.490011099,0.48510087
