Accession,Species,Core_GC,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_000022545.1,Thermococcus sibiricus MM 739,0.405322284,0.377,0.370666667,0.350166667,0.365333333,0.3555,0.374833333,0.383,0.386,0.3895,0.381333333,0.396333333,0.390666667,0.392333333,0.404833333,0.390833333,0.396666667,0.407833333,0.401833333,0.401333333,0.4085,0.4025,0.389,0.401333333,0.4035,0.403833333,0.416333333,0.401333333,0.400666667
GCF_000092185.1,Thermosphaera aggregans DSM 11486,0.475810904,0.467566288,0.455255682,0.427320076,0.424715909,0.419507576,0.437973485,0.433001894,0.446969697,0.439867424,0.448863636,0.469460227,0.44625947,0.456676136,0.457386364,0.460464015,0.46188447,0.476325758,0.446022727,0.457149621,0.471117424,0.459043561,0.454545455,0.471354167,0.476325758,0.448390152,0.481060606,0.470407197,0.456202652
GCF_000025525.1,Methanocaldococcus sp. FS406-22,0.326146146,0.3,0.287747748,0.291531532,0.291171171,0.278558559,0.296036036,0.310630631,0.306666667,0.32036036,0.313333333,0.326486486,0.322162162,0.314234234,0.30018018,0.318198198,0.317117117,0.316936937,0.323243243,0.330630631,0.325945946,0.333153153,0.317117117,0.320900901,0.307387387,0.319279279,0.322162162,0.318558559,0.313333333
GCF_000144915.1,Acidilobus saccharovorans 345-15,0.580727418,0.590514362,0.558672901,0.57247829,0.56334892,0.551102204,0.543086172,0.557782231,0.564462258,0.549098196,0.563126253,0.572700957,0.57336896,0.568915609,0.559786239,0.566911601,0.558004899,0.570251614,0.575150301,0.561790247,0.578935649,0.57425963,0.579380984,0.566466266,0.58160766,0.577599644,0.575372968,0.574927633,0.564462258
GCF_000194625.1,Archaeoglobus veneficus SNP6,0.481079162,0.454036398,0.46430238,0.424793903,0.443770415,0.440659512,0.45201431,0.467724374,0.478768082,0.471924094,0.455125214,0.459324934,0.473324001,0.469746461,0.467568829,0.471457458,0.474568362,0.46669779,0.467631497,0.475256769,0.470277,0.47805789,0.467009026,0.474388915,0.459598319,0.465981629,0.478903939,0.472364939,0.471275105
GCF_000223395.1,Pyrolobus fumarii 1A,0.549952732,0.610059676,0.566581415,0.551918159,0.546632566,0.534185848,0.542710997,0.536913896,0.537084399,0.54970162,0.535038363,0.54970162,0.534185848,0.55942029,0.542369991,0.538448423,0.548337596,0.557544757,0.54799659,0.566410912,0.555328218,0.558908781,0.546973572,0.550213129,0.548167093,0.54799659,0.550554135,0.54799659,0.542199488
GCF_000813245.1,Thermofilum adornatum 1505,0.479594894,0.473564426,0.419817927,0.418067227,0.411414566,0.43469888,0.428396359,0.43977591,0.433473389,0.445203081,0.458858543,0.452556022,0.455707283,0.450280112,0.467261905,0.466211485,0.464460784,0.466386555,0.454481793,0.474614846,0.450630252,0.450455182,0.460434174,0.469187675,0.472338936,0.470763305,0.477941176,0.479166667,0.479341737
GCF_000186365.1,Desulfurococcus mucosus DSM 2162,0.537184949,0.530602292,0.54279444,0.520604731,0.501584979,0.514996342,0.510607169,0.517434772,0.500609607,0.510119483,0.513289442,0.532309193,0.524993904,0.530846135,0.524018532,0.525237747,0.527432334,0.52548159,0.53206535,0.5164594,0.52962692,0.537673738,0.521823945,0.547183614,0.526944648,0.530602292,0.537429895,0.526944648,0.538161424
GCF_000231015.2,Desulfurococcus amylolyticus DSM 16532,0.453717627,0.458668454,0.450178731,0.422252011,0.403932082,0.413092046,0.420464701,0.428954424,0.425379803,0.446827525,0.424486148,0.445040214,0.436550492,0.448168007,0.436103664,0.459115282,0.443923146,0.456434316,0.454200179,0.436773905,0.441242181,0.450402145,0.443476318,0.456881144,0.438114388,0.445710456,0.448838248,0.441018767,0.455540661
GCF_000253055.1,Thermoproteus tenax Kra 1,0.562315714,0.547045601,0.506904303,0.50401413,0.481053308,0.509152216,0.531631342,0.536769428,0.552344252,0.558766859,0.543513166,0.565350032,0.554110469,0.5507386,0.569845857,0.563102119,0.562620424,0.549293513,0.552665382,0.543513166,0.552986513,0.548651252,0.561657033,0.562459859,0.560854207,0.557000642,0.550578035,0.557803468,0.572896596
GCF_000189575.1,Sulfolobus islandicus HVE10/4,0.358308289,0.338034629,0.340671941,0.335282651,0.323128082,0.323930742,0.349730535,0.343882582,0.35661048,0.359133127,0.35202385,0.345717234,0.350074533,0.362343768,0.346978558,0.3458319,0.352482513,0.355349157,0.356725146,0.355349157,0.348130305,0.35615967,0.359944942,0.358683184,0.3480156,0.349304837,0.360680225,0.345751409,0.35968243
GCF_000189555.1,Sulfolobus islandicus REY15A,0.359304984,0.343350229,0.339126237,0.340574463,0.331402365,0.326333575,0.350953415,0.3435916,0.353849867,0.356384263,0.351677528,0.347212165,0.346850109,0.36072894,0.344315713,0.34974656,0.345401883,0.349384504,0.348660391,0.352884383,0.348298335,0.35698769,0.358918658,0.360970311,0.349867246,0.35083273,0.36422882,0.344195028,0.358445008
GCF_001481685.1,Ignicoccus islandicus DSM 13165,0.452198477,0.428189713,0.438655088,0.42841238,0.421955021,0.434424404,0.435315075,0.437319083,0.435537742,0.438877756,0.442217769,0.445112447,0.441772434,0.443999109,0.452683144,0.450901804,0.431975061,0.455355155,0.449565798,0.452237809,0.429971053,0.45490982,0.437319083,0.451347139,0.441104431,0.444667112,0.437319083,0.432865731,0.461144511
GCF_000190315.1,Vulcanisaeta moutnovskia 768-28,0.434087391,0.463552155,0.380990737,0.409585179,0.392670157,0.387031816,0.395355081,0.405423547,0.423815277,0.43079608,0.428648141,0.442207008,0.443415224,0.428513894,0.426768694,0.441133038,0.420727614,0.427708417,0.422607061,0.429587864,0.427439925,0.424486508,0.428245402,0.426403438,0.42720924,0.425194735,0.425060435,0.429223744,0.438667204
GCF_000193375.1,Thermoproteus uzoniensis 768-20,0.610601167,0.579202668,0.563437926,0.553433379,0.53888131,0.56358951,0.560103077,0.579505836,0.585417614,0.602546612,0.587388207,0.605123541,0.604517205,0.594209489,0.604971957,0.611641655,0.604062453,0.603152948,0.590723056,0.594057905,0.589965136,0.594815825,0.594934789,0.601455869,0.598422809,0.594631483,0.604943888,0.602669093,0.6155596
GCF_000204925.1,Metallosphaera cuprina Ar-4,0.429987374,0.367237502,0.382805743,0.377443349,0.37415672,0.386092372,0.406158104,0.405466182,0.418266736,0.417055873,0.423456149,0.416363951,0.430548348,0.423975091,0.422591247,0.424321052,0.418785677,0.429856426,0.430029407,0.420342501,0.424667013,0.426915759,0.413769244,0.421899325,0.428126622,0.424839993,0.423283169,0.425704895,0.422245286
GCF_000221185.1,Thermococcus sp. 4557,0.575493572,0.527777778,0.519617075,0.483521657,0.502197112,0.500784683,0.509102323,0.52306968,0.526679222,0.548022599,0.5304457,0.546767106,0.54472693,0.545825487,0.549121155,0.555398619,0.55351538,0.557124922,0.56136221,0.553829253,0.562460766,0.565599498,0.565756434,0.558223478,0.554247135,0.559849199,0.576185988,0.566132579,0.555136664
GCF_000234805.1,Pyrobaculum ferrireducens,0.585472896,0.513471626,0.509656652,0.508702909,0.505007153,0.524678112,0.538388174,0.546256557,0.565808298,0.571888412,0.567238913,0.573319027,0.580114449,0.573795899,0.56568908,0.5817835,0.566404387,0.577849309,0.568073438,0.568431092,0.561158798,0.57200763,0.579041488,0.576418693,0.573795899,0.591678588,0.580352885,0.582826476,0.589028026
GCF_000245095.1,Sulfolobus islandicus M.16.2,0.35672793,0.336699164,0.330199629,0.331476323,0.319986072,0.322075209,0.345519963,0.342618384,0.352019499,0.353064067,0.345287837,0.35097493,0.341573816,0.355153203,0.346216342,0.347028784,0.349233983,0.352019499,0.349001857,0.35689415,0.358170845,0.34726091,0.362116992,0.358983287,0.34354689,0.349361208,0.352961672,0.341695703,0.358080632
GCF_000245215.1,Sulfolobus islandicus M.16.40,0.356169935,0.337336994,0.332761382,0.330130405,0.32052162,0.324639671,0.345344315,0.340311142,0.353237245,0.351978952,0.343742851,0.34751773,0.342942119,0.350491878,0.347975292,0.346259437,0.34339968,0.351635781,0.349233585,0.3549531,0.351635781,0.347060169,0.354495539,0.354152368,0.346831389,0.347293741,0.353129649,0.343288706,0.354739011
GCF_000245275.1,Sulfolobus islandicus M.16.47,0.357545671,0.342827371,0.333680676,0.333564895,0.320134306,0.323723515,0.346069237,0.348732199,0.352437189,0.359152484,0.348500637,0.351163598,0.342480028,0.351858284,0.345837675,0.348153294,0.352089846,0.351047818,0.353594998,0.355794836,0.350584694,0.347921732,0.360889198,0.360194512,0.346185018,0.347342827,0.354868589,0.341090656,0.359499826
GCF_000263735.1,Pyrococcus sp. ST04,0.424671552,0.429455671,0.422901875,0.392863645,0.398325141,0.393773894,0.385581649,0.408155835,0.416348079,0.413071182,0.410158383,0.411432733,0.418714728,0.423448025,0.417440379,0.412707082,0.414527581,0.434371018,0.416530129,0.403786638,0.423448025,0.433642818,0.417622429,0.41580193,0.433278718,0.43127617,0.42276867,0.424954463,0.418397086
GCF_000264495.1,Thermogladius calderae 1633,0.565036924,0.567675346,0.526624443,0.532254281,0.513488154,0.503870514,0.524278677,0.527328173,0.543513957,0.540699038,0.553131597,0.551958715,0.551489561,0.542810228,0.533427164,0.558996012,0.545625147,0.556650246,0.547501759,0.542810228,0.561107202,0.547736336,0.542341074,0.551254985,0.547032606,0.551958715,0.548205489,0.548440066,0.55430448
GCF_000275605.1,Pyrococcus furiosus COM1,0.409785287,0.385746245,0.398210291,0.382869926,0.376797699,0.360977948,0.371364653,0.380792585,0.395333973,0.402364973,0.388622563,0.390060722,0.405560882,0.400926814,0.39261745,0.411473314,0.398689677,0.419303292,0.420262065,0.395813359,0.398370086,0.41339086,0.407318632,0.410993928,0.409076382,0.409272582,0.4,0.411670663,0.40911271
GCF_000591035.1,Aeropyrum camini SY1 = JCM 12091,0.575505386,0.621295729,0.584508482,0.550786838,0.540363785,0.550173718,0.547721234,0.55998365,0.553648069,0.550378091,0.552626201,0.569180462,0.560801144,0.573881055,0.56284488,0.556304925,0.568771715,0.566114858,0.558961782,0.556713673,0.563458001,0.565297364,0.556100552,0.573676681,0.561414265,0.562027386,0.561209892,0.573267934,0.566319232
GCF_000364745.1,Sulfolobus islandicus LAL14/1,0.357199211,0.34098482,0.338022954,0.334567444,0.324077502,0.323954091,0.347278786,0.344070097,0.35233864,0.360854005,0.351721585,0.342589165,0.347155375,0.356781439,0.347649019,0.349993829,0.351104529,0.35233864,0.35122794,0.354683451,0.352462051,0.354189806,0.356658028,0.359619894,0.346908552,0.350487474,0.354930273,0.342098765,0.356296296
GCF_001412615.1,Pyrodictium delaneyi,0.545516256,0.607633835,0.569141194,0.521753194,0.521429727,0.541808184,0.523208798,0.522561863,0.529192948,0.526120006,0.531133754,0.531457221,0.530810286,0.529839884,0.542616853,0.546013262,0.539058709,0.539220443,0.542131651,0.544072457,0.541969918,0.545204593,0.525958273,0.540190846,0.546013262,0.54294032,0.539382177,0.534206696,0.549247938
GCF_002214365.1,Thermococcus celer Vu 13 = JCM 8558,0.577999384,0.534301452,0.524787181,0.498915039,0.495576698,0.510933066,0.523284927,0.527124019,0.548155567,0.54515106,0.543148055,0.556668336,0.550993156,0.555833751,0.560006677,0.562844266,0.565348022,0.581205141,0.569687865,0.570355533,0.557669838,0.574862293,0.569138277,0.563293253,0.55761523,0.572812291,0.580160321,0.570474282,0.563460254
GCF_026000775.1,Vulcanisaeta souniana JCM 11219,0.46434587,0.476867871,0.414199667,0.432910419,0.410483148,0.408176342,0.404716135,0.434320133,0.44918621,0.4544406,0.457900807,0.460335768,0.449955145,0.457003717,0.462898885,0.457131872,0.459310522,0.450083301,0.44828912,0.453927976,0.453799821,0.449698834,0.448032808,0.457644496,0.454825067,0.457644496,0.447520185,0.450980392,0.464949378
GCF_000739065.1,Methanocaldococcus bathoardescens,0.314591004,0.279608548,0.275813861,0.277611344,0.286798482,0.268424206,0.279408828,0.308767725,0.313161574,0.312762133,0.299580587,0.306770521,0.310565209,0.311963251,0.302376673,0.30597164,0.311963251,0.307369682,0.312562413,0.313960455,0.309766327,0.318745004,0.299760192,0.304356515,0.305355715,0.310951239,0.298760991,0.307354117,0.302358114
GCF_000725425.1,Palaeococcus pacificus DY20341,0.437429763,0.418647783,0.401450008,0.37514753,0.378013826,0.37784522,0.38863598,0.412746586,0.423537346,0.405159332,0.40448491,0.41797336,0.408868656,0.428595515,0.428764121,0.431799022,0.419996628,0.435508346,0.434328107,0.419996628,0.417130332,0.433485078,0.413926825,0.425897825,0.422694318,0.428089698,0.436688585,0.426740853,0.425560614
GCF_000734035.1,Archaeoglobus fulgidus DSM 8774,0.492608844,0.441880988,0.442385275,0.435577408,0.434820978,0.444780635,0.456379223,0.467221382,0.468229955,0.475037821,0.471381745,0.483988906,0.469868886,0.475416036,0.479324256,0.49533535,0.487014624,0.48121533,0.471433977,0.480640686,0.488460083,0.485811578,0.485180981,0.483289192,0.48354143,0.480696442,0.478227944,0.473358586,0.476695718
GCF_000446015.1,Thermofilum adornatum,0.481461816,0.474125625,0.41862955,0.418807994,0.415060671,0.439507495,0.430585296,0.438079943,0.434511064,0.447002141,0.459493219,0.456102784,0.456638116,0.452890792,0.471448965,0.469664525,0.467344754,0.470199857,0.454318344,0.473947181,0.449500357,0.456102784,0.466095646,0.461812991,0.474660956,0.461991435,0.477872948,0.483047823,0.480728051
GCF_000816105.1,Thermococcus guaymasensis DSM 11113,0.539467654,0.513295347,0.504115226,0.467553023,0.480215258,0.47546692,0.477207977,0.496676163,0.505856284,0.515986072,0.505223172,0.518043685,0.51456157,0.526274137,0.518360241,0.523108579,0.508863564,0.535612536,0.529597974,0.531497309,0.520417854,0.535391924,0.533491686,0.522723674,0.533016627,0.535233571,0.532699921,0.531210393,0.522179975
GCF_000769655.1,Thermococcus eurythermalis,0.547713058,0.518615856,0.517885823,0.476711929,0.484012265,0.485618338,0.487662432,0.505183238,0.511023507,0.511899547,0.513213608,0.525624179,0.517885823,0.527960286,0.524164112,0.528106293,0.526354212,0.537304716,0.534092568,0.538180756,0.544459045,0.537304716,0.541392904,0.529858373,0.537248028,0.542652644,0.554630441,0.538562664,0.537394099
GCF_013343295.1,Metallosphaera tengchongensis,0.459197531,0.396930795,0.401947764,0.395602774,0.394274753,0.396193006,0.421277852,0.43411539,0.438689686,0.441640844,0.437804338,0.443116423,0.447838277,0.444592002,0.450789435,0.451232109,0.442426926,0.452022439,0.449955713,0.453498671,0.450398583,0.454236788,0.454236788,0.441736819,0.441146064,0.441293753,0.447251773,0.446513002,0.458037825
GCF_000993805.1,Infirmifilum uzonense,0.48891045,0.493877551,0.446258503,0.465306122,0.445286686,0.438678328,0.440038873,0.451895044,0.455587949,0.469193392,0.476579203,0.472303207,0.474441205,0.484742468,0.482993197,0.469387755,0.473663751,0.48638662,0.476857254,0.476273823,0.484441851,0.484441851,0.480746791,0.497082847,0.476662777,0.471022948,0.485803189,0.483663944,0.476273823
GCF_003431325.1,Acidilobus sp. 7A,0.58651641,0.594805195,0.571428571,0.562770563,0.567532468,0.567965368,0.546753247,0.574458874,0.581385281,0.570562771,0.573376623,0.582251082,0.575757576,0.571428571,0.582900433,0.581385281,0.574242424,0.589177489,0.575108225,0.566883117,0.570562771,0.57034632,0.574891775,0.59004329,0.578787879,0.581818182,0.575324675,0.581329868,0.574832142
GCF_001577775.1,Pyrococcus kukulkanii,0.449878304,0.439146231,0.44595822,0.409022101,0.410384499,0.425219497,0.415077203,0.429306691,0.43611868,0.437481078,0.430820466,0.437481078,0.428549803,0.440357251,0.445201332,0.4373297,0.438692098,0.451407811,0.443838934,0.438692098,0.438086588,0.447471995,0.450704225,0.441163108,0.453278813,0.452824474,0.448787879,0.440606061,0.439242424
GCF_003967175.1,Sulfodiicoccus acidiphilus,0.518593666,0.479009236,0.491743633,0.479848866,0.484466835,0.481947943,0.502239015,0.50447803,0.509935628,0.520570949,0.511055136,0.514413658,0.522670025,0.511335013,0.514973412,0.51063532,0.525608732,0.52490904,0.515749685,0.511409772,0.514629707,0.522329553,0.52050959,0.52400952,0.508469831,0.506789864,0.515609688,0.510849783,0.516169677
GCF_902813195.1,Thermococcus sp. 2319x1,0.450343496,0.429153463,0.415874453,0.40350083,0.403953523,0.404104421,0.416327147,0.431718726,0.43639656,0.43217142,0.427493587,0.436698355,0.432020522,0.433378603,0.431718726,0.436245662,0.435491172,0.449222876,0.444545043,0.44197978,0.445903124,0.44967557,0.432624113,0.443790554,0.456164177,0.44545043,0.449071978,0.443790554,0.443488758
GCF_020886315.1,Saccharolobus caldissimus,0.337466244,0.332121946,0.325964062,0.31960428,0.312033111,0.321724208,0.32616596,0.343832021,0.336058954,0.355037351,0.336765597,0.334847567,0.330304866,0.332828589,0.333535231,0.330304866,0.335453261,0.337169392,0.330002019,0.335150964,0.328688276,0.329395133,0.329395133,0.33393921,0.32969697,0.333030303,0.333636455,0.33606226,0.334950475
GCF_001647085.1,Thermococcus piezophilus,0.524111986,0.499103943,0.489247312,0.468189964,0.462664277,0.468339307,0.477598566,0.486708483,0.49223417,0.504330944,0.495967742,0.505077658,0.491636798,0.50462963,0.502688172,0.51448626,0.512694146,0.52016129,0.504778973,0.511051374,0.518518519,0.515979689,0.506571087,0.508363202,0.507019116,0.514934289,0.523446834,0.510085164,0.505602869
GCF_001719125.1,Sulfolobus sp. A20,0.354207231,0.339604082,0.327554408,0.331980819,0.316365425,0.315381778,0.332595598,0.341694332,0.349317595,0.345137096,0.342555023,0.349932374,0.354604697,0.347842125,0.338989303,0.343169802,0.354481741,0.35005533,0.338989303,0.348948727,0.356571991,0.351284889,0.350301242,0.349200492,0.352398524,0.339483395,0.345756458,0.346248462,0.349692497
GCF_002197185.1,Thermococcus sp. 5-4,0.57173034,0.522076171,0.516177958,0.482136839,0.496798113,0.499494439,0.510111223,0.526457701,0.528479946,0.533535558,0.53016515,0.550893158,0.546680148,0.550556117,0.550724638,0.550050556,0.554095046,0.561004382,0.552746882,0.555611729,0.560835861,0.556791372,0.547185709,0.550050556,0.55156724,0.564374789,0.570104483,0.559993259,0.552241321
GCF_900198835.1,Thermococcus henrietii,0.557653384,0.528833832,0.536950021,0.499501637,0.493948455,0.502064645,0.514167735,0.530684892,0.53125445,0.536380464,0.528549053,0.546347715,0.535953296,0.550904172,0.54321515,0.55133134,0.55133134,0.555175851,0.552470454,0.548483554,0.554606294,0.542787982,0.552897622,0.542787982,0.552897622,0.550049836,0.561725758,0.547863248,0.552706553
GCF_904067545.1,Thermococcus camini,0.560108181,0.526194853,0.519454657,0.480851716,0.493566176,0.493566176,0.504289216,0.508731618,0.513786765,0.527420343,0.529718137,0.536764706,0.537990196,0.539522059,0.538143382,0.538449755,0.547640931,0.551776961,0.547487745,0.544577206,0.550551471,0.545496324,0.5546875,0.539522059,0.547487745,0.545036765,0.569546569,0.546721814,0.543504902
GCF_006274605.1,Thermococcus indicus,0.561387726,0.523492723,0.518641719,0.480665281,0.48995149,0.500623701,0.511711712,0.518780319,0.524185724,0.537768538,0.526819127,0.546084546,0.535966736,0.541372141,0.542480942,0.541926542,0.544282744,0.557033957,0.55038115,0.549133749,0.551628552,0.556063756,0.55994456,0.543173943,0.54982675,0.553846154,0.561469161,0.547331947,0.548579349
GCF_008152015.1,Thermococcus aciditolerans,0.563185952,0.530341518,0.513124471,0.483347446,0.487298899,0.490403613,0.505362687,0.515946938,0.525825572,0.541772509,0.520604008,0.542901496,0.538526672,0.537538809,0.541208016,0.544171606,0.535704205,0.544453853,0.555179227,0.549957663,0.55278013,0.561953147,0.558425064,0.553344623,0.550945526,0.558848434,0.564211121,0.548687553,0.547225752
GCF_003351865.1,Methanofervidicoccus sp. A16,0.389114908,0.333836099,0.328808446,0.327802916,0.323278029,0.334841629,0.337355455,0.351684263,0.368778281,0.380090498,0.353946707,0.358471594,0.367018602,0.370035194,0.370537959,0.381850176,0.369783811,0.36777275,0.375062846,0.357214681,0.374308698,0.375565611,0.361739568,0.382101559,0.369029663,0.368526898,0.374811463,0.35620915,0.366264454
GCF_014876775.1,Infirmifilum lucidum,0.548125342,0.551737089,0.522441315,0.502159624,0.497652582,0.486948357,0.508356808,0.515868545,0.529201878,0.534460094,0.524131455,0.535211268,0.537089202,0.532018779,0.542723005,0.534460094,0.545164319,0.544225352,0.537089202,0.53915493,0.540469484,0.542723005,0.54028169,0.550234742,0.541784038,0.535586854,0.548169014,0.553239437,0.544976526
GCF_019704315.1,Stygiolobus caldivivus,0.411926645,0.3873377,0.366770079,0.369068137,0.352407216,0.370217166,0.381477651,0.38538435,0.391129496,0.395955418,0.39250833,0.395380903,0.392853039,0.395380903,0.399632311,0.391129496,0.398138573,0.400091922,0.399517408,0.396529932,0.397356322,0.398298264,0.406921927,0.394963781,0.39268461,0.39141937,0.405221992,0.403496664,0.407867495
GCF_023746595.1,Thermococcus argininiproducens,0.396760473,0.367307692,0.374519231,0.349679487,0.353205128,0.357532051,0.3625,0.38525641,0.382051282,0.378205128,0.380608974,0.393429487,0.387179487,0.403365385,0.394070513,0.38525641,0.387660256,0.398717949,0.395833333,0.389583333,0.390865385,0.407692308,0.390064103,0.398237179,0.391185897,0.389903846,0.403525641,0.391987179,0.380608974
GCF_022693705.1,Infirmifilum sp. NZ,0.573594397,0.563667524,0.534361611,0.531448158,0.516709512,0.521508141,0.5302485,0.529562982,0.536075407,0.551499572,0.553384747,0.555955441,0.557840617,0.550814053,0.564353042,0.551499572,0.559897172,0.564867181,0.561096829,0.566409597,0.553384747,0.563153385,0.564695801,0.567437875,0.578920308,0.559040274,0.571722365,0.569837189,0.562125107
GCF_024707485.1,Thermococcus thermotolerans,0.54613936,0.521872266,0.512977544,0.47229513,0.481627297,0.489501312,0.499562555,0.505978419,0.523330417,0.516622922,0.511227763,0.525226013,0.530766987,0.527850685,0.535433071,0.52712161,0.545056868,0.541848936,0.535724701,0.527559055,0.536745407,0.545785943,0.535433071,0.52770487,0.536016331,0.5405366,0.547827355,0.536307962,0.534995626
GCF_033097485.1,Pyrofollis japonicus,0.501476343,0.557566862,0.496249185,0.488910633,0.480267449,0.4969015,0.470645793,0.470482714,0.47716895,0.480430528,0.485975212,0.479452055,0.484996738,0.488258317,0.48630137,0.491193738,0.484181344,0.486464449,0.500652316,0.492009132,0.487932159,0.49853229,0.482061318,0.48320287,0.494292237,0.506849315,0.501793868,0.503424658,0.505870841
GCF_035621495.1,Thermococcus sp. SY098,0.420214057,0.394951745,0.398366741,0.383221975,0.377728285,0.378025241,0.381143281,0.401336303,0.405345212,0.395842613,0.40935412,0.415144766,0.397178916,0.415441722,0.409502598,0.406978471,0.418262806,0.421826281,0.424498886,0.409205642,0.418856719,0.417520416,0.404008909,0.418708241,0.411135857,0.413511507,0.422717149,0.418449198,0.410576352
